state,county,year,MedianAge,PerCapitaIncome,Population,PovertyCount
Nebraska,Fillmore County,2020,46.6,40702,5542,370
Nebraska,Franklin County,2020,50.6,27655,2970,466
Nebraska,Furnas County,2020,47.2,27190,4712,407
Nebraska,Gage County,2020,43.4,29289,21548,2775
Nebraska,Garfield County,2020,45.8,29119,2081,173
Nebraska,Gosper County,2020,54,35290,2001,101
Nebraska,Greeley County,2020,45.4,26336,2361,320
Nebraska,Hall County,2020,36.1,29604,61338,6767
Nebraska,Harlan County,2020,46.3,31978,3380,341
Nebraska,Hayes County,2020,48.3,30768,889,124
Nebraska,Holt County,2020,43.1,31089,10123,652
Nebraska,Hooker County,2020,46.1,28859,741,80
Nebraska,Jefferson County,2020,47.1,28748,7102,746
Nebraska,Johnson County,2020,39.8,24145,5118,295
Nebraska,Keith County,2020,49.3,30947,8048,1217
Nebraska,Keya Paha County,2020,48.4,32202,875,61
Florida,Polk County,2020,40.2,25820,705735,104509
Nebraska,Knox County,2020,45.5,29210,8400,779
Nebraska,Lancaster County,2020,33.8,33382,315976,35892
Nebraska,Logan County,2020,39.4,21836,896,98
Nebraska,Loup County,2020,44.5,26975,690,61
Nebraska,Madison County,2020,36.6,28735,35023,4876
Nebraska,Merrick County,2020,43.1,27476,7826,933
Nebraska,Nance County,2020,45.1,29841,3525,409
Nebraska,Nuckolls County,2020,49.6,34248,4204,372
Nebraska,Otoe County,2020,42,32165,15965,1845
Wisconsin,Barron County,2020,44.4,30135,45182,5378
Wisconsin,Brown County,2020,37.5,34157,262559,24667
Wisconsin,Buffalo County,2020,46.6,30957,13087,1099
Wisconsin,Calumet County,2020,40.9,36873,50005,2678
Wisconsin,Chippewa County,2020,41.3,31644,64175,6081
Wisconsin,Columbia County,2020,42.7,35547,57331,3754
Wisconsin,Crawford County,2020,47,28259,16155,2120
Wisconsin,Dodge County,2020,43,31078,87569,6694
Wisconsin,Door County,2020,53.3,39162,27621,2270
Wisconsin,Dunn County,2020,35.1,28988,45029,4825
Wisconsin,Eau Claire County,2020,34.9,33039,104132,13073
Wisconsin,Fond du Lac County,2020,41.7,32508,102654,8178
Wisconsin,Forest County,2020,47.2,26863,9003,1376
Wisconsin,Green County,2020,43.4,34872,36790,3131
Wisconsin,Green Lake County,2020,45.6,30396,18807,1955
Wisconsin,Iron County,2020,55.6,29146,5679,744
Wisconsin,Jackson County,2020,42,27478,20556,2282
Wisconsin,Juneau County,2020,45.6,28288,26603,3784
Wisconsin,Kenosha County,2020,38.7,33103,168998,19796
Wisconsin,La Crosse County,2020,36.3,33609,118168,13798
Wisconsin,Lafayette County,2020,41.7,28843,16682,1857
Wisconsin,Lincoln County,2020,47.9,31609,27687,2503
Wisconsin,Manitowoc County,2020,44.9,31375,78977,7021
Wisconsin,Marinette County,2020,48.9,29395,40312,4416
Wisconsin,Marquette County,2020,50.2,28780,15380,1534
Wisconsin,Milwaukee County,2020,35,30159,949180,170190
Wisconsin,Monroe County,2020,39.8,29946,46155,4438
Wisconsin,Oconto County,2020,47.2,31827,37870,3369
Wisconsin,Outagamie County,2020,38.4,34815,186829,13065
Wisconsin,Ozaukee County,2020,44,49070,89179,4109
Wisconsin,Pierce County,2020,37.3,34223,42336,3361
Wisconsin,Polk County,2020,45.9,31995,43549,3985
Wisconsin,Price County,2020,51.9,29812,13351,1708
Wisconsin,Racine County,2020,40.1,32566,195859,23497
Wisconsin,Rock County,2020,39.8,29924,162532,19389
Wisconsin,Rusk County,2020,48.9,27212,14074,1564
Wisconsin,Sauk County,2020,41,32066,64152,5648
Wisconsin,Sawyer County,2020,50.7,32851,16477,2395
Wisconsin,Shawano County,2020,45.5,29682,40813,4125
Wisconsin,Sheboygan County,2020,41.3,32360,115152,7813
Wisconsin,Taylor County,2020,43.9,28102,20320,1838
Wisconsin,Trempealeau County,2020,40.7,30058,29525,2091
Wisconsin,Vernon County,2020,42,27192,30759,4543
Wisconsin,Vilas County,2020,55.1,34548,21923,2278
Wisconsin,Walworth County,2020,40.4,34027,103391,9592
Wisconsin,Washburn County,2020,51.7,30217,15726,1881
Wisconsin,Washington County,2020,43.2,40407,135529,6922
Wisconsin,Waukesha County,2020,43.1,47806,402637,19877
Wisconsin,Waupaca County,2020,45.5,33784,50997,4560
Wisconsin,Waushara County,2020,49.6,29296,24256,2371
Wisconsin,Winnebago County,2020,38.3,33101,170924,17932
Wisconsin,Wood County,2020,43.9,32037,72892,7022
Wyoming,Albany County,2020,28.2,29644,38664,7518
Wyoming,Big Horn County,2020,40.8,25587,11809,1126
Wyoming,Campbell County,2020,34.6,33522,46958,5646
Wyoming,Carbon County,2020,39.2,30929,15073,1904
Wyoming,Converse County,2020,40.2,34834,13842,1097
Wyoming,Crook County,2020,42,29726,7502,619
Wyoming,Fremont County,2020,38.5,27475,39711,5498
Montana,McCone County,2020,49.4,31242,1826,95
Montana,Meagher County,2020,56.3,26392,1795,236
Montana,Mineral County,2020,52.3,28644,4330,814
Montana,Musselshell County,2020,51.5,27843,4682,574
Montana,Petroleum County,2020,49.6,28220,464,55
Montana,Phillips County,2020,47.5,26825,4032,391
Montana,Powder River County,2020,50.2,33170,1634,223
Montana,Powell County,2020,46.1,25002,6843,706
Montana,Prairie County,2020,52.5,28892,1162,161
Montana,Ravalli County,2020,49.3,31545,43424,5267
Montana,Richland County,2020,38,30330,11097,760
Montana,Roosevelt County,2020,30.4,18669,11091,3195
Montana,Rosebud County,2020,36.5,25557,9065,1471
Montana,Sanders County,2020,54.5,26103,11804,1919
Montana,Sheridan County,2020,43.7,37958,3389,345
Montana,Silver Bow County,2020,40.1,28221,34895,5530
Montana,Stillwater County,2020,47.5,35387,9562,532
Montana,Sweet Grass County,2020,46.8,27553,3676,169
Montana,Teton County,2020,42.5,27985,6127,801
Montana,Toole County,2020,44.2,30213,4812,435
Montana,Treasure County,2020,57.8,33685,614,68
Montana,Valley County,2020,44.4,28440,7424,997
Montana,Wheatland County,2020,46.9,21409,2138,417
Montana,Wibaux County,2020,50.5,26405,1037,108
Montana,Yellowstone County,2020,38.7,37261,160390,15026
Georgia,Appling County,2020,39.9,21675,18428,4214
Georgia,Atkinson County,2020,35.9,20887,8311,2331
Georgia,Bacon County,2020,36.5,19882,11140,2699
Georgia,Baker County,2020,52.2,25691,3090,637
Georgia,Banks County,2020,41.5,24303,18900,2560
Georgia,Barrow County,2020,36,25849,81294,9063
Georgia,Ben Hill County,2020,39.5,18241,16889,4808
Georgia,Bibb County,2020,36.3,25519,153026,36685
Georgia,Bleckley County,2020,36,20502,12870,2125
Georgia,Brooks County,2020,43.6,26115,15548,3528
Georgia,Bryan County,2020,34.1,32825,38321,3927
Georgia,Burke County,2020,38.1,24050,22567,4196
Georgia,Butts County,2020,38.9,25343,24463,4683
Georgia,Camden County,2020,33.3,29449,53960,7762
Georgia,Carroll County,2020,35,26495,118692,18673
Georgia,Catoosa County,2020,40.8,28537,67181,5969
Georgia,Chatham County,2020,35.9,33106,289649,39940
Georgia,Chattahoochee County,2020,24,23894,10470,1268
Georgia,Cherokee County,2020,39,38153,253780,17381
Georgia,Clarke County,2020,28.3,25343,126952,30703
Georgia,Clayton County,2020,32.5,21804,287560,46679
Georgia,Cobb County,2020,36.8,41480,756653,64079
Georgia,Coffee County,2020,36.9,20659,43070,8047
Georgia,Columbia County,2020,37.1,35349,154257,10045
Georgia,Cook County,2020,37.5,20769,17217,3556
Georgia,Crawford County,2020,44.6,24404,12267,2011
Georgia,Crisp County,2020,40.2,25402,22509,6517
Georgia,Dawson County,2020,43.8,36110,25277,2385
Georgia,DeKalb County,2020,35.9,37523,755287,106725
Georgia,Dodge County,2020,41.9,21144,20725,3712
Georgia,Dougherty County,2020,35.8,22647,88696,23194
Georgia,Douglas County,2020,36.6,29083,145063,16427
Georgia,Echols County,2020,40.3,23768,3944,927
Georgia,Elbert County,2020,43.3,23368,19164,4635
Nebraska,Pawnee County,2020,49.7,24870,2640,525
Nebraska,Perkins County,2020,42.7,33535,2889,192
Nebraska,Phelps County,2020,41.6,31259,9050,1006
Nebraska,Pierce County,2020,41.6,31292,7132,601
Nebraska,Platte County,2020,38.3,30822,33250,2517
Nebraska,Polk County,2020,44.9,28978,5208,472
Nebraska,Red Willow County,2020,40.2,28395,10725,1027
Nebraska,Richardson County,2020,47.3,29074,7913,946
Nebraska,Rock County,2020,41,33216,1430,86
Nebraska,Saline County,2020,37.5,25760,14221,1640
Nebraska,Sarpy County,2020,34.8,36926,183956,10247
Nebraska,Saunders County,2020,41.1,34532,21356,1316
Nebraska,Scotts Bluff County,2020,39.1,28770,35884,4525
Nebraska,Seward County,2020,37.8,32367,17217,1130
Nebraska,Sheridan County,2020,46.3,30173,5215,977
Nebraska,Sherman County,2020,51.1,28344,3015,299
Nebraska,Sioux County,2020,35.4,25398,1298,105
Nebraska,Stanton County,2020,41.3,30747,5946,364
Nebraska,Thayer County,2020,46.8,30568,5000,507
Nebraska,Thomas County,2020,33.6,35694,586,65
Nebraska,Thurston County,2020,28,20674,7218,1514
Nebraska,Washington County,2020,40.9,36834,20546,1509
Nebraska,Webster County,2020,45.7,32092,3497,270
Nebraska,Wheeler County,2020,58.9,31775,689,87
Nevada,Churchill County,2020,40.5,28659,24606,3026
Nevada,Clark County,2020,37.5,31651,2228866,294149
Nevada,Elko County,2020,34.7,34601,52537,6143
Nevada,Esmeralda County,2020,54.6,23192,1030,135
Nevada,Humboldt County,2020,37.1,33258,16834,2439
Nevada,Lander County,2020,37.6,34911,5565,638
Nevada,Lyon County,2020,43.9,29865,55667,5639
Nevada,Mineral County,2020,53.3,21746,4487,920
Nevada,Pershing County,2020,42.6,21765,6591,453
Nevada,Storey County,2020,53,39758,4086,376
Nevada,White Pine County,2020,40.8,27322,9570,993
Nevada,Carson City,2020,42.2,32819,55244,5288
New Hampshire,Carroll County,2020,53.4,42085,48461,4175
New Hampshire,Cheshire County,2020,43,34242,76040,6525
New Hampshire,Grafton County,2020,43.3,39669,90331,8665
New Hampshire,Hillsborough County,2020,40.8,42081,415305,30284
New Hampshire,Rockingham County,2020,44.7,48675,308211,14012
New Hampshire,Strafford County,2020,36.8,36659,130161,10785
Louisiana,Acadia Parish,2020,37,25174,62371,14382
Louisiana,Allen Parish,2020,38.3,21829,25572,3213
Louisiana,Assumption Parish,2020,41.4,26952,22236,4067
Louisiana,Avoyelles Parish,2020,38.4,21049,40465,8719
Louisiana,Bienville Parish,2020,42.1,21513,13391,3855
Louisiana,Bossier Parish,2020,35.5,42337,126952,20895
Louisiana,Calcasieu Parish,2020,36.1,29866,202858,33436
Louisiana,Caldwell Parish,2020,42.3,27121,9959,2205
Louisiana,Catahoula Parish,2020,38.5,21815,9586,2210
Louisiana,Claiborne Parish,2020,41.8,15149,15854,4773
Louisiana,De Soto Parish,2020,39.3,25926,27395,5879
Louisiana,East Baton Rouge Parish,2020,34.2,33813,443158,75635
Louisiana,East Feliciana Parish,2020,43.1,25718,19228,2355
Louisiana,Evangeline Parish,2020,36.2,19578,33491,9246
Louisiana,Grant Parish,2020,38.3,24228,22339,3036
Louisiana,Iberia Parish,2020,37.1,25580,70763,15512
Louisiana,Jackson Parish,2020,41.8,21937,15822,3061
Wyoming,Goshen County,2020,44.1,29064,13301,1155
Wyoming,Johnson County,2020,46.4,36794,8518,1285
Wyoming,Laramie County,2020,37.4,36421,99272,8673
Wyoming,Lincoln County,2020,40.1,31672,19640,1409
Wyoming,Niobrara County,2020,40.4,22597,2377,454
Wyoming,Park County,2020,44.6,34803,29273,2093
Wyoming,Sheridan County,2020,42.7,34495,30397,2483
Wyoming,Sublette County,2020,39.7,49313,9865,835
Wyoming,Teton County,2020,40.3,60331,23356,1518
Wyoming,Uinta County,2020,36,30442,20374,1930
Wyoming,Weston County,2020,42.4,26573,6942,991
Puerto Rico,Adjuntas Municipio,2020,42.9,7349,17614,11378
Puerto Rico,Aguadilla Municipio,2020,43,11733,51552,25994
Puerto Rico,Aguas Buenas Municipio,2020,42.6,12245,25298,11266
Puerto Rico,Añasco Municipio,2020,43.2,10618,26555,12024
Puerto Rico,Arecibo Municipio,2020,43.5,11199,83682,39086
Puerto Rico,Barceloneta Municipio,2020,41.1,10314,23913,11088
Puerto Rico,Barranquitas Municipio,2020,37.5,9187,28026,14731
Puerto Rico,Cabo Rojo Municipio,2020,44.6,10176,47977,24297
Puerto Rico,Caguas Municipio,2020,42.5,15757,126734,46754
Puerto Rico,Camuy Municipio,2020,43.3,11339,31066,14115
Puerto Rico,Carolina Municipio,2020,43.2,16992,150378,45632
Puerto Rico,Cataño Municipio,2020,40.7,12918,23698,11068
Puerto Rico,Ceiba Municipio,2020,44,12240,11207,4720
Puerto Rico,Ciales Municipio,2020,42.9,9730,16188,8784
Puerto Rico,Coamo Municipio,2020,43.1,10700,38603,18669
Puerto Rico,Comerío Municipio,2020,40.6,7746,18942,10156
Puerto Rico,Culebra Municipio,2020,43.4,15830,1371,416
Puerto Rico,Dorado Municipio,2020,41.9,17204,36475,12025
Puerto Rico,Florida Municipio,2020,40.5,9563,11513,6011
Puerto Rico,Guánica Municipio,2020,43.5,7017,15825,10428
Puerto Rico,Guayama Municipio,2020,39.6,10385,40198,18627
Puerto Rico,Guaynabo Municipio,2020,45.1,24527,85312,21483
Puerto Rico,Gurabo Municipio,2020,40.1,18880,46948,13944
Puerto Rico,Hormigueros Municipio,2020,47.5,12503,15731,6659
Puerto Rico,Humacao Municipio,2020,44.5,13832,51586,20446
Puerto Rico,Jayuya Municipio,2020,40.4,7536,14239,8225
Puerto Rico,Juana Díaz Municipio,2020,40.1,10717,45414,20546
Puerto Rico,Lajas Municipio,2020,46.3,8251,22391,13710
Puerto Rico,Lares Municipio,2020,43.9,8716,24945,14268
Puerto Rico,Las Marías Municipio,2020,42.9,7726,8131,3890
Puerto Rico,Las Piedras Municipio,2020,41.1,12093,37233,14044
Puerto Rico,Loíza Municipio,2020,40.4,9515,25164,12663
Puerto Rico,Luquillo Municipio,2020,43.1,11479,17924,7535
Puerto Rico,Manatí Municipio,2020,42.6,11627,38062,17427
Puerto Rico,Maricao Municipio,2020,44.6,6936,5900,3425
Puerto Rico,Maunabo Municipio,2020,44.4,9872,10568,4632
Puerto Rico,Mayagüez Municipio,2020,42.1,11598,73336,38688
Puerto Rico,Moca Municipio,2020,41,11214,35547,18898
Puerto Rico,Morovis Municipio,2020,39.6,10319,30652,13623
Puerto Rico,Naguabo Municipio,2020,39.4,9337,25931,12416
Puerto Rico,Naranjito Municipio,2020,41.5,10084,27719,12701
Puerto Rico,Orocovis Municipio,2020,40.6,8538,20608,11786
Puerto Rico,Patillas Municipio,2020,45.7,10142,16591,8435
Puerto Rico,Peñuelas Municipio,2020,39.7,9729,19797,10771
Puerto Rico,Ponce Municipio,2020,42,11680,135674,67884
Puerto Rico,Quebradillas Municipio,2020,41.8,10085,23261,10835
Georgia,Emanuel County,2020,36.9,19310,22525,5197
Georgia,Fannin County,2020,52.3,29845,25797,2704
Georgia,Fayette County,2020,43.4,44668,113544,5237
Georgia,Forsyth County,2020,38.8,46470,236605,12331
Georgia,Fulton County,2020,35.7,49369,1051550,136164
Georgia,Gilmer County,2020,47.9,27789,30986,4677
Georgia,Glynn County,2020,42.2,33975,85008,14242
Georgia,Gordon County,2020,38.4,25114,57756,9040
Georgia,Greene County,2020,50.7,42339,17808,2857
Georgia,Gwinnett County,2020,35.5,31935,926414,96753
Georgia,Hall County,2020,37.2,30459,201434,27889
Georgia,Haralson County,2020,40.4,27507,29608,3688
Georgia,Harris County,2020,43.3,37882,34676,1963
Georgia,Hart County,2020,44.3,24443,25981,3394
Georgia,Heard County,2020,42.4,23498,11785,2279
Georgia,Henry County,2020,37.1,31173,229994,20842
Georgia,Houston County,2020,35.6,30616,155317,17684
Georgia,Irwin County,2020,39.7,21123,9379,2043
Georgia,Jackson County,2020,38.4,29724,70467,6501
Georgia,Jasper County,2020,43.2,24270,14074,2120
Georgia,Jeff Davis County,2020,36.8,18452,15063,3064
Georgia,Jefferson County,2020,40,21178,15489,3158
Georgia,Jenkins County,2020,41.9,14212,8787,2826
Georgia,Johnson County,2020,41.6,21093,9717,2032
Georgia,Jones County,2020,40.4,27555,28622,3297
Georgia,Lamar County,2020,38.5,24576,18834,2600
Georgia,Lanier County,2020,37,18788,10534,2924
Georgia,Laurens County,2020,39.4,23694,47404,12175
Georgia,Lee County,2020,37.1,29379,29735,3439
Georgia,Liberty County,2020,28.8,24121,62039,8725
Georgia,Lincoln County,2020,47,24074,7929,1571
Georgia,Long County,2020,31.6,22553,19236,3938
Georgia,Lumpkin County,2020,36.3,29361,33009,4436
Georgia,McIntosh County,2020,51,28352,14217,2097
Georgia,Macon County,2020,40,20198,13107,3148
Georgia,Marion County,2020,44.8,23617,8450,1182
Georgia,Meriwether County,2020,42.2,22905,21080,4378
Georgia,Mitchell County,2020,39.1,19377,22072,5187
Georgia,Montgomery County,2020,40,23744,9069,1363
Georgia,Morgan County,2020,44.1,34205,18832,1426
Georgia,Muscogee County,2020,34.4,26709,195418,37752
Georgia,Newton County,2020,36.5,25394,109835,16172
Georgia,Oglethorpe County,2020,42.7,25884,15040,1830
Georgia,Paulding County,2020,36.3,29766,164440,11326
Georgia,Pickens County,2020,46.1,32501,32002,3706
Georgia,Pike County,2020,40.6,29024,18565,1681
Georgia,Polk County,2020,37.3,24258,42251,7663
Georgia,Putnam County,2020,47.8,34294,21906,4042
Georgia,Quitman County,2020,56.9,22827,2290,328
Georgia,Randolph County,2020,39.9,15931,6888,1970
Georgia,Rockdale County,2020,38.5,29098,90155,10867
Georgia,Schley County,2020,39.1,21857,5215,768
Georgia,Seminole County,2020,45.1,28132,8218,2138
Georgia,Spalding County,2020,39,30491,66043,11348
Georgia,Stewart County,2020,39.2,17244,6446,1187
Georgia,Sumter County,2020,35.7,21927,29714,6734
Georgia,Taliaferro County,2020,45.2,20979,1596,394
Georgia,Taylor County,2020,44,21770,8126,2341
Georgia,Telfair County,2020,42.1,17518,15871,3455
Georgia,Thomas County,2020,39.5,27937,44545,7668
Louisiana,Jefferson Parish,2020,39.5,32939,434903,65360
Louisiana,Lafayette Parish,2020,35.5,33254,243692,39724
Louisiana,Lafourche Parish,2020,38.1,28220,97980,16652
Louisiana,LaSalle Parish,2020,38.4,25656,14950,2414
Louisiana,Lincoln Parish,2020,28.1,22379,47118,13416
Louisiana,Livingston Parish,2020,36.8,30317,140524,15557
Louisiana,Madison Parish,2020,34.8,17831,11137,3299
Louisiana,Morehouse Parish,2020,40.3,19566,25189,6451
Louisiana,Natchitoches Parish,2020,33.5,20219,38505,11299
Louisiana,Orleans Parish,2020,37.2,32764,391249,86976
Louisiana,Ouachita Parish,2020,36.2,26310,154679,34505
Louisiana,Plaquemines Parish,2020,36.1,30788,23305,4096
Louisiana,Pointe Coupee Parish,2020,43.1,26972,21883,4456
Louisiana,Rapides Parish,2020,37.5,27291,130376,23664
Louisiana,Red River Parish,2020,40.6,21264,8462,2167
Louisiana,Richland Parish,2020,39,20644,20251,5706
Louisiana,Sabine Parish,2020,41.6,23260,23915,4722
Louisiana,St. Bernard Parish,2020,34.5,22999,46694,10735
Louisiana,St. Charles Parish,2020,38,34193,52856,5827
Louisiana,St. Helena Parish,2020,41.4,23403,10227,2268
Louisiana,St. James Parish,2020,39.6,28944,21142,3015
Louisiana,St. John the Baptist Parish,2020,37.8,26683,43055,6503
Louisiana,St. Landry Parish,2020,36.8,21416,82786,20090
Louisiana,St. Martin Parish,2020,37.7,25515,53607,9227
Louisiana,St. Tammany Parish,2020,40.4,35263,258447,28047
Louisiana,Tangipahoa Parish,2020,35.5,25628,133753,26194
Louisiana,Terrebonne Parish,2020,36.1,27495,111297,20554
Louisiana,Vermilion Parish,2020,38.3,26503,59787,9937
Louisiana,Vernon Parish,2020,30.5,25378,49315,7633
Louisiana,Webster Parish,2020,41.1,20094,38813,10421
